LONGITUDE,LATITUDE,Painted,SIGNNAME,BOROUGH,FountainCo,TYPE,DESCRIPTION,FEATURESTA
-73.87104876,40.76610829,no,East Elmhurst Playground,Q,1,D, Near Ballfield,Active
-73.78967419,40.58847925,no,Rockaway Beach and Boardwalk,Q,1,T,rough Out in Open,Active
-74.02024421,40.60651037,no,Dyker Beach Park,B,1,C, Near Ballfield,Active
-73.98464986,40.68007126,no,Thomas Greene Playground,B,1,D, Just Outside Playground,Active
-73.89065753,40.65144568,no,Breukelen Ballfields,B,1,C, Out in Open Near Ballfield Under Tree,Active
-73.98546662,40.67227163,yes,Washington Park,B,1,C, In Playground,Active
-73.78393885,40.84429733,yes,Ambrosini Field,X,1,A, Under Tree,Active
-73.95292826,40.82842702,no,Recreational Area,M,1,A, Near Ballfield,Active
-73.92116422,40.79395531,no,Randall's Island Park,M,1,P,edestal Near Ballfield,Active
-73.9838499,40.77722615,no,Matthew P. Sapolin Playground,M,1,D, Near Ballfield In Playground,Active
-73.97058172,40.76945635,no,Central Park,M,1,O,ther Out in Open,Active
-73.97800876,40.7698645,yes,Central Park,M,1,E,Wheelchair Dog Near Ballfield,Active
-73.92045505,40.68043552,no,Carver Playground,B,1,C, In Playground Under Tree,Active
-73.88507161,40.68462808,no,Highland Park,B,1,D, Near Ballfield,Active
-73.88138169,40.82358615,no,Colgate Close,X,1,C, In Playground Under Tree,Active
-73.84140994,40.74806488,no,Flushing Meadows Corona Park,Q,1,A, Under Tree,Active
-74.11790868,40.62866113,no,Prall Playground,R,1,C, Near Ballfield,Active
-73.94301798,40.77572134,no,Carl Schurz Park,M,1,E,Wheelchair Dog Under Tree,Active
-73.9839729,40.71195871,yes,Lillian D Wald Playground,M,1,E,Wheelchair Near Ballfield In Playground,Active
-73.89814583,40.818126,yes,Rainey Park,X,1,B, Under Tree,Active
-73.91235106,40.67415189,yes,Ocean Hill Playground,B,1,A, Near Ballfield,Active
-73.92328526,40.81090407,yes,Willis Playground,X,1,C, Out in Open Near Ballfield,Active
-73.78598137,40.69649198,no,Latimer Playground,Q,1,D, Under Tree In Playground,Active
-74.09036734,40.56914349,yes,Franklin D. Roosevelt Boardwalk and Beach,R,1,A, Out in Open,Active
-74.03622127,40.62641692,,Russell Pedersen Playground,B,1,E,Wheelchair In Playground,Active
-73.84565644,40.73715595,no,Grand Central Parkway Extension,Q,1,D, Out in Open Just Outside Playground,Active
-73.73699508,40.73931457,no,Alley Athletic Playground,Q,1,A, Near Ballfield,Active
-73.97992966,40.72835052,no,Joseph C. Sauer Park,M,1,A, Under Tree In Shade In Playground,Active
-73.92021296,40.88100712,yes,Henry Hudson Park,X,1,D, Out in Open In Shade,Active
-73.90487154,40.67129567,no,Powell Playground,B,1,C, Under Tree In Shade Out in Open,Active
-73.85314493,40.70140352,yes,Forest Park,Q,1,A, In Shade,Active
-74.01949894,40.64580478,no,Martin Luther Playground,B,1,A, In Playground,Active
-73.91776797,40.70981657,no,Starr Playground,Q,1,D, Near Ballfield,Active
-73.8398732,40.7445506,yes,Flushing Meadows Corona Park,Q,1,A, Under Tree,Active
-74.09898541,40.57670717,yes,Midland Field,R,1,A, Near Ballfield,Active
-73.98377307,40.62372549,no,Gravesend Park,B,1,C, In Playground Out in Open,Active
-73.92636639,40.78153702,no,Wards Island Park,M,1,B,ottle Filler Fountain Out in Open,Active
-73.9379461,40.85315472,yes,Bennett Park,M,1,A, In Playground,Active
-73.8087969,40.58543674,no,Rockaway Beach Boardwalk,Q,1,A, In Playground,Active
-73.83963367,40.87382501,yes,Haffen Park,X,1,C, Under Tree In Shade,Active
-73.96980177,40.5873306,no,West Playground,B,1,E,Wheelchair Out in Open Near Ballfield,Active
-73.97651829,40.65042648,no,Greenwood Playground,B,1,C, In Playground,Active
-73.98121394,40.57290706,no,Coney Island Beach & Boardwalk,B,1,E,Wheelchair Out in Open,Active
-73.83635227,40.74721807,yes,Flushing Meadows Corona Park,Q,1,A, Under Tree,Active
-74.06308064,40.61570675,yes,Alice Austen Park,R,1,E,Wheelchair Out in Open,Active
-74.01299984,40.61272677,no,Dyker Beach Park,B,1,A, In Playground,Active
-74.11853163,40.63895862,yes,CPL. Thompson Park,R,1,A, Near Ballfield,Active
-73.84470513,40.78147982,no,Poppenhusen Playground,Q,1,T,rough In Playground,Active
-73.91180177,40.8377816,no,Grant Park,X,1,C, Under Tree In Shade,Active
-73.97765509,40.76843173,no,Central Park,M,1,B, Out in Open In Playground,Active
-73.80928066,40.58489426,no,Rockaway Beach Boardwalk,Q,1,T,rough Out in Open,Active
-73.89095839,40.70639336,no,Mafera Park,Q,1,A, In Playground,Active
-73.89616854,40.83513635,no,Crotona Park,X,1,C,S Concrete Just Outside Playground,Active
-74.00122248,40.63705176,no,Rappaport Playground,B,1,C, Out in Open In Playground,Active
-74.00172416,40.71602107,yes,Collect Pond Park,M,1,F, Out in Open,Active
-73.8533286,40.70162174,no,Forest Park,Q,1,C, Near Ballfield Just Outside Playground,Active
-73.91140938,40.76065784,yes,Astoria Heights Playground,Q,2,B,ottle Filler High Low Just Outside Playground,Active
-74.00241136,40.67120225,no,Red Hook Recreation Area,B,1,A, Out in Open,Active
-73.96185232,40.70646866,yes,Roebling Playground,B,1,A, Under Tree In Shade,Active
-73.97294549,40.68064959,yes,Dean Playground,B,1,D, Out in Open,Active
-73.99179347,40.57151957,no,Coney Island Beach & Boardwalk,B,1,E,Wheelchair Out in Open,Active
-74.14577997,40.62414998,yes,Markham Playground,R,1,A, Out in Open,Active
-74.01561828,40.70931425,yes,Battery Park City Parks,M,1,O,ther In Shade Near Ballfield Just Outside Playground,Active
-73.82558017,40.79626529,no,Francis Lewis Park,Q,1,D, Under Tree,Active
-73.98170277,40.71403546,yes,Henry M. Jackson Playground,M,1,O,ther In Playground Near Ballfield,Active
-74.00378524,40.6733696,yes,Red Hook Recreation Area,B,1,A, Out in Open,Active
-73.82511349,40.58485323,no,Bayside Playground,Q,1,D, Just Outside Playground,Active
-73.77327591,40.72921609,no,Cunningham Park,Q,1,A, Near Ballfield Out in Open,Active
-73.97377419,40.66801989,,Prospect Park,B,1,E,Wheelchair Under Tree In Shade Out in Open,Active
-73.96807417,40.66854191,,Prospect Park,B,1,A, In Shade Under Tree,Active
-73.83927629,40.87346977,,Haffen Park,X,1,A, Just Outside Playground In Shade,Active
-73.94138452,40.84687685,no,J. Hood Wright Park,M,1,B, Out in Open,Active
-73.85475746,40.90178956,no,Wakefield Playground,X,1,C,S Metal In Shade In Playground,Active
-73.86042824,40.69659591,no,Forest Park,Q,1,E,Wheelchair In Shade,Active
-73.86878075,40.82780392,no,Watson Gleason Playground,X,1,A, Under Tree Near Ballfield In Playground,Active
-73.84205659,40.74031575,yes,Flushing Meadows Corona Park,Q,1,A, Out in Open Under Tree,Active
-73.92930997,40.86492339,no,Fort Tryon Park,M,1,C, In Playground,Active
-73.95058194,40.78520377,no,Samuel Seabury Playground,M,2,E,Wheelchair Child Near Ballfield,Active
-73.94267932,40.80341391,no,Marcus Garvey Park,M,1,B,ottle Filler Under Tree Just Outside Playground Near Ballfield,Active
-73.94465014,40.65895352,yes,Wingate Park,B,1,D, Under Tree In Shade,Active
-73.83718268,40.73351419,yes,Flushing Meadows Corona Park,Q,1,A, Out in Open,Active
-74.08867621,40.57001052,yes,Franklin D. Roosevelt Boardwalk and Beach,R,1,A, Out in Open,Active
-73.90153151,40.8152742,yes,Playground 52 LII,X,2,F,High Low In Playground,Active
-73.99078619,40.73556447,no,Union Square Park,M,1,E,Wheelchair Dog Out in Open,Active
-73.74036946,40.69797892,no,East Springfield Playground,Q,1,A, Near Ballfield,Active
-73.82477244,40.85182867,no,Pelham Bay Park,X,1,T,rough Out in Open,Active
-73.9639842,40.71546454,no,William Sheridan Playground,B,1,C, Under Tree In Playground In Shade,Active
-73.85058769,40.82352049,no,P.O. Serrano Playground,X,1,C,S Metal In Playground In Shade,Active
-73.77342565,40.72979431,no,Cunningham Park,Q,1,A, Out in Open,Active
-73.90603417,40.82302876,no,Dunbar Playground,X,1,D, Out in Open Near Ballfield,Active
-73.9822757,40.73550445,yes,Augustus St. Gaudens Playground,M,1,C, In Playground,Active
-73.90001394,40.62039106,no,McGuire Fields,B,1,D, Out in Open Near Ballfield,Active
-73.94885833,40.81593843,yes,St. Nicholas Park,M,1,A, Near Ballfield Just Outside Playground,Active
-73.94133759,40.69339479,no,Pulaski Playground,B,2,F,High Low In Playground Near Ballfield,Active
-73.89717976,40.74869013,no,Hart Playground,Q,1,A, Out in Open,Active
-73.83104981,40.8379906,no,Bufano Park,X,1,C,S Metal In Playground Out in Open,Active
-73.76466381,40.60827438,no,Westbourne Playground,Q,1,C, In Playground,Active
-73.76954846,40.73461575,no,Cunningham Park,Q,1,A, Out in Open Near Ballfield,Active
-74.08611255,40.64342022,no,Mahoney Playground,R,1,C, Near Ballfield,Active
-73.82173859,40.69428087,no,"Phil ""Scooter"" Rizzuto Park",Q,1,A, In Playground,Active
-74.0006199,40.75542067,yes,Hudson Park,M,1,F, Out in Open,Active
-73.88752205,40.85055906,,Belmont Playground,X,1,C,,Active
-74.00380692,40.67374755,no,Red Hook Recreation Area,B,1,C, In Playground,Active
-73.95382104,40.72058893,no,McCarren Park,B,1,A, Near Ballfield Out in Open,Active
-73.79271042,40.8680367,yes,Pelham Bay Park,X,1,A, Out in Open,Active
-73.92756792,40.66641504,yes,Lincoln Terrace / Arthur S. Somers Park,B,1,O,ther In Playground,Active
-73.78016825,40.59548204,no,Conch Playground,Q,2,B,ottle Filler High Low Just Outside Playground,Active
-73.76185594,40.59264589,no,Beach 30th Street Playground,Q,1,D, In Playground,Active
-73.89100256,40.82401839,no,Printers Park,X,1,C, In Playground,Active
-73.89494544,40.67865385,no,George Walker Jr. Park,B,1,C, In Playground,Active
-73.96792571,40.65024347,no,Parade Ground,B,1,A, Out in Open Near Ballfield,Active
-73.98417915,40.59384515,no,Scarangella Park,B,1,A, In Playground Out in Open,Active
-73.82691339,40.7229147,yes,Flushing Meadows Corona Park,Q,1,A, In Playground,Active
-74.11942865,40.60873181,yes,Christopher J. Igneri Playground,R,1,C,S Concrete In Shade,Active
-74.04057886,40.62183266,,Shore Park and Parkway,B,1,C, Under Tree,Active
-73.91982132,40.86917688,yes,Isham Park,M,1,E,Wheelchair Out in Open,Active
-73.97704623,40.71946296,no,Wald Playground,M,1,C, In Playground Near Ballfield Under Tree,Active
-73.99457718,40.7103754,no,Tanahey Playground,M,1,C, Under Tree Near Ballfield,Active
-73.93653938,40.81925424,yes,Col. Young Playground,M,1,A, Under Tree In Shade In Playground Near Ballfield,Active
-74.18709433,40.58970481,no,Schmul Park,R,1,T,rough Just Outside Playground,Active
-73.91730246,40.84371469,,Goble Playground,X,1,A, Out in Open In Playground,Active
-73.83664979,40.75038169,yes,Flushing Meadows Corona Park,Q,1,A, Out in Open,Active
-73.90090384,40.88078491,yes,Bailey Playground,X,1,A, Under Tree In Shade,Active
-73.90135464,40.6204162,no,McGuire Fields,B,1,D, Out in Open Near Ballfield,Active
-73.97295856,40.66704718,,Prospect Park,B,1,B, In Playground,Active
-73.99298437,40.76124089,yes,Mathews-Palmer Playground,M,2,F,High Low In Shade Under Tree In Playground,Active
-73.87116571,40.67011439,yes,Cypress Hills Playground,B,1,A, Near Ballfield Out in Open,Active
-73.95608531,40.57540242,no,Coney Island Beach & Boardwalk,B,1,E,Wheelchair Out in Open,Active
-73.79611141,40.73443791,no,Fresh Meadows Playground,Q,1,A, In Playground,Active
-73.97174516,40.68918685,no,Edmonds Playground,B,1,A, In Playground,Active
-73.91567358,40.84863421,no,Galileo Playground,X,1,D, Under Tree In Playground,Active
-73.96783983,40.77236306,yes,Central Park,M,1,E,Wheelchair Just Outside Playground,Active
-73.99843493,40.73118249,yes,Washington Square Park,M,1,E,Wheelchair Under Tree Just Outside Playground,Active
-73.84961008,40.74196401,yes,Flushing Meadows Corona Park,Q,1,A, Just Outside Playground Under Tree,Active
-73.7835396,40.70199408,no,Detective Keith L Williams Park,Q,1,D, Just Outside Playground,Active
-73.84629977,40.7220232,no,MacDonald Park,Q,1,D, Out in Open,Active
-74.0054869,40.73634319,no,Bleecker Playground,M,1,C, In Shade In Playground,Active
-73.93234539,40.70182242,no,Green Central Knoll,B,1,A, Out in Open Near Ballfield,Active
-73.96090657,40.72181212,yes,Bushwick Inlet Park,B,2,E,Wheelchair Child Near Ballfield Out in Open,Active
-74.07924738,40.6232606,no,Stapleton Playground,R,1,A, Near Ballfield,Active
-73.94941815,40.7027126,no,De Hostos Playground,B,1,A, Out in Open In Playground,Active
-73.90783996,40.67170977,yes,Howard Playground,B,1,A, Under Tree In Playground,Active
-73.98254134,40.69764764,no,Golconda Playground,B,1,C, In Shade Out in Open,Active
-73.8139962,40.73610902,no,Pomonok Playground,Q,1,C, In Playground,Active
-73.96229735,40.814891,no,Riverside Park,M,1,C,S Concrete In Playground,Active
-73.93545262,40.79741615,no,P.S. 155 Playground,M,1,A, Under Tree Near Ballfield In Playground,Active
-73.72743864,40.68435174,no,Laurelton Parkway,Q,1,D, Near Ballfield,Active
-73.92045245,40.6754744,yes,South Pacific Playground,B,1,C, In Playground,Active
-73.93390177,40.67369139,yes,St. John's Recreation Center,B,1,C, Out in Open,Active
-73.77722014,40.7359737,no,Farm Playground,Q,1,D, In Playground,Active
-73.8394761,40.67010175,no,Centreville Playground,Q,1,A, In Playground,Active
-73.96419102,40.81154526,no,Riverside Park,M,1,A, Out in Open,Active
-73.85267341,40.84928462,yes,Loreto Playground,X,2,E,Wheelchair Child Under Tree,Active
-74.03353254,40.64048911,no,Owl's Head Park,B,1,C, Under Tree,Active
-73.97203334,40.80349195,no,Riverside Park,M,1,E,Wheelchair Under Tree Near Ballfield,Active
-74.01688317,40.71354569,yes,Battery Park City,M,1,O,ther Under Tree,Active
-73.92127413,40.81392247,yes,Clark Playground,X,1,D, Out in Open In Playground,Active
-73.75824594,40.74628861,no,Tall Oak Playground,Q,1,C,S Concrete In Playground,Active
-73.93872427,40.80947222,yes,Moore Playground,M,1,D, Near Ballfield Just Outside Playground,Active
-73.79278862,40.78789172,no,Cross Island Parkway,Q,1,E,Wheelchair Dog Out in Open,Active
-73.91184527,40.66848551,no,Chester Playground,B,1,C, Under Tree In Shade Out in Open Near Ballfield Just Outside Playground,Active
-73.8974438,40.86599772,no,St. James Park,X,1,A, Out in Open,Active
-73.94431741,40.70900816,no,Martinez Playground,B,1,C, Near Ballfield Just Outside Playground,Active
-73.76924299,40.77197519,no,Crocheron Park,Q,1,C, Out in Open,Active
-73.89483933,40.85617124,yes,Thorpe Family Playground,X,1,C, Out in Open In Playground,Active
-73.87222831,40.7545511,no,Junction Playground,Q,1,D, Out in Open,Active
-73.98585538,40.67292927,no,Washington Park,B,1,F,Dog Out in Open,Active
-73.92488338,40.77605173,,Astoria Park,Q,1,A, In Playground,Active
-73.88039775,40.71977931,no,Juniper Valley Park,Q,1,A, Near Ballfield,Active
-73.92208337,40.78024554,no,Astoria Park,Q,1,A, Out in Open Under Tree,Active
-73.73441557,40.739623,no,Alley Athletic Playground,Q,1,C, Just Outside Playground,Active
-73.89641859,40.69818174,no,Evergreen Park,Q,1,A, Under Tree,Active
-73.85440791,40.70120056,yes,Forest Park,Q,1,A, In Shade,Active
-73.96199741,40.67025061,yes,Dr. Ronald McNair Park,B,1,O,ther Out in Open,Active
-73.96721938,40.67154904,no,Mount Prospect Park,B,1,O,ther Out in Open,Active
-73.90026746,40.75820518,no,St. Michael's Playground,Q,1,C, In Playground,Active
-73.97663507,40.71339427,yes,John V. Lindsay East River Park,M,1,E,Wheelchair Near Ballfield,Active
-73.97520449,40.71580019,yes,John V. Lindsay East River Park,M,1,A, Near Ballfield,Active
-73.9524686,40.79799334,no,Central Park,M,1,B, Out in Open,Active
-73.8433786,40.73530173,no,Flushing Meadows Corona Park,Q,1,D, In Playground,Active
-73.96572978,40.70851169,no,Epiphany Playground,B,1,A, Under Tree In Shade Just Outside Playground,Active
-73.871056,40.87294595,,Bronx River Parkway,X,1,D, In Playground,Active
-73.88155965,40.70484041,yes,"""Uncle"" Vito E. Maranzano Glendale Playground",Q,1,O,ther Just Outside Playground Near Ballfield,Active
-73.98945263,40.76147007,yes,Ramon Aponte Park,M,2,F,High Low In Playground,Active
-73.96770918,40.79736764,no,Frederick Douglass Playground,M,1,A, Under Tree Near Ballfield Just Outside Playground,Active
-73.97725661,40.69234225,no,Fort Greene Park,B,1,A, In Playground,Active
-73.95007926,40.69562781,,Marcy Playground,B,1,C, In Playground Under Tree,Active
-73.98111174,40.59126395,no,Marlboro Playground,B,1,C, Out in Open In Playground,Active
-73.96920257,40.57461766,no,Coney Island Beach & Boardwalk,B,1,E,Wheelchair Out in Open,Active
-73.84829206,40.76018457,no,Flushing Meadows Corona Park,Q,1,B, Out in Open,Active
-73.91725949,40.85554546,no,Cedar Playground,X,1,D, Under Tree In Playground,Active
-73.76247666,40.66005977,no,Springfield Park,Q,1,D, Just Outside Playground,Active
-73.97412036,40.77307063,no,Central Park,M,1,B, Under Tree In Shade Out in Open,Active
-73.96837478,40.7846896,no,Central Park,M,1,B, In Playground,Active
-73.97909456,40.69657612,yes,Commodore Barry Park,B,1,A, Out in Open Near Ballfield,Active
-73.93511678,40.77723073,no,Whitey Ford Field,Q,1,D, Near Ballfield,Active
-73.87056455,40.85304649,no,Bronx Park,X,1,C, Near Ballfield,Active
-73.98851645,40.77978363,yes,Riverside Park South,M,1,D, Out in Open,Active
-73.8194031,40.7740577,,Hart Playground,Q,1,D, In Playground,Active
-73.94176146,40.5761518,yes,Manhattan Beach Park,B,1,E,Wheelchair Out in Open,Active
-73.91429242,40.66307371,yes,Betsy Head Park,B,1,A, Near Ballfield,Active
-73.88555154,40.68407733,yes,Highland Park,B,1,A, In Playground,Active
-73.86899521,40.82907509,yes,Watson Gleason Playground,X,1,B, In Playground Under Tree,Active
-73.94297333,40.57675697,yes,Manhattan Beach Park,B,1,E,Wheelchair Out in Open,Active
-73.8368261,40.71544998,no,Ehrenreich-Austin Playground,Q,1,C, Out in Open Just Outside Playground,Active
-73.9781628,40.76736058,no,Central Park,M,1,B, Under Tree,Active
-73.87402088,40.64838495,yes,Spring Creek Park,B,2,E,High Low Near Ballfield,Active
-73.96992651,40.5865679,no,West Playground,B,1,A, Under Tree In Shade In Playground,Active
-73.93450702,40.77727306,no,Whitey Ford Field,Q,1,A, Near Ballfield,Active
-73.82026072,40.71754928,no,Judge Moses Weinstein Playground,Q,1,A, Near Ballfield,Active
-74.00833638,40.65231628,no,Gonzalo Plasencia Playground,B,1,C, In Playground,Active
-73.85836151,40.76160257,yes,Grand Central Parkway Extension,Q,1,C, Out in Open Under Tree,Active
-74.09742149,40.57595761,yes,Midland Field,R,1,A, Near Ballfield,Active
-73.9836468,40.73292223,yes,Stuyvesant Square,M,1,E,Wheelchair Dog Under Tree,Active
-73.9353955,40.78476722,no,Wards Island Park,M,1,B, Under Tree Out in Open,Active
-73.97875661,40.78180594,yes,Tecumseh Playground,M,1,C, Under Tree In Playground Near Ballfield,Active
-73.97020419,40.77007383,no,Central Park,M,1,B, Under Tree In Shade Just Outside Playground,Active
-73.87948844,40.65884714,no,Jerome Playground,B,1,D, Just Outside Playground,Active
-73.91216192,40.63591075,yes,Bildersee Playground,B,1,A, Out in Open In Playground,Active
-73.77087455,40.68538995,no,Roy Wilkins Recreation Center,Q,1,A, Near Ballfield,Active
-73.79519695,40.69392067,no,Marconi Park,Q,1,C, Under Tree,Active
-74.09106925,40.5690677,yes,Franklin D. Roosevelt Boardwalk and Beach,R,1,A, Out in Open,Active
